captured_at,source,event_date,event_time,event_name,home_team,away_team,market,selection,line,odd,locked
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (2),Holanda | Emp,,8.33,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (2),Holanda | Suécia,,20.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (2),Suécia | Emp,,8.33,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (2),Suécia | Suécia,,4.62,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (2),Suécia | Holanda,,9.79,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (2),Sem gol,,15.34,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),+7.5,+7.5,1.28,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),+8.5,+8.5,1.49,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),+9.5,+9.5,1.80,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),+10.5,+10.5,2.25,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),+11.5,+11.5,2.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),-7.5,-7.5,2.78,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),-8.5,-8.5,2.13,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),-9.5,-9.5,1.71,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),-10.5,-10.5,1.44,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (2),-11.5,-11.5,1.27,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que vai marcar o 1º Gol (2),Holanda,,1.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que vai marcar o 1º Gol (2),Sem Gols,,15.94,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que vai marcar o 1º Gol (2),Suécia,,2.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Último time a marcar (2),Holanda,,1.56,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Último time a marcar (2),Sem gol,,15.39,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Último time a marcar (2),Suécia,,2.41,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Tempo com mais gols (2),1º Tempo,,2.92,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Tempo com mais gols (2),Empate,,3.53,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Tempo com mais gols (2),2º Tempo,,2.02,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (2),0 Gol,0 Gol,15.44,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (2),1 Gol,1 Gol,6.18,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (2),2 Gols,2 Gols,3.79,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (2),3 Gols,3 Gols,3.91,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (2),4 Gols,4 Gols,4.74,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (2),5 Gols,5 Gols,7.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (2),6 ou mais gols,,8.66,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória (2),Holanda / Suécia,1 gol,6.25,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória (2),Holanda / Suécia,2 gols,13.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória (2),3 ou mais gols,,30.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória - Outras opções (2),Empate,,3.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória - Outras opções (2),Sem gols,,,1
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória - Outras opções (2),Empate com gols,,,1
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),1 X 0,,8.66,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),2 X 0,,8.94,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),2 X 1,,7.66,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),3 X 0,,13.67,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),3 X 1,,11.70,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),3 X 2,,19.72,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),4 X 0,,27.91,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),4 X 1,,23.83,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),4 X 2,,40.40,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),4 X 3,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),5 X 0,,71.60,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),5 X 1,,61.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),5 X 2,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),5 X 3,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),5 X 4,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),0 X 0,,13.57,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),1 X 1,,6.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),2 X 2,,11.16,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),3 X 3,,43.28,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),4 X 4,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Outro,,45.60,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),0 X 1,,14.10,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),0 X 2,,23.82,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),1 X 2,,12.45,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),0 X 3,,60.40,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),1 X 3,,31.34,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),2 X 3,,32.35,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),0 X 4,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),1 X 4,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),2 X 4,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),3 X 4,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),0 X 5,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),1 X 5,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),2 X 5,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),3 X 5,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),4 X 5,,100.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Futebol,,18,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),E-Futebol,,2,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Tênis de mesa,,2,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Tênis,,11,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Memphis Depay 1+ Chutes no Gol,,3.28,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),trending_up,,2.60,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Total de Chutes no Gol no 1º Tempo Mais/Menos - Mais de 3.5,,6.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Viktor Gyokeres 2+ Chutes no Gol,,16.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Total de Escanteios Mais/Menos - Mais de 9.5,,5.27,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (2),Total de Gols Mais/Menos - Mais de 2.5,,2.17,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Resultado final (5),Holanda,,1.80,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Resultado final (5),Empate,,3.83,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Resultado final (5),Suécia,,4.27,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Resultado final (6),Holanda,,1.82,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Resultado final (6),Empate,,3.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Resultado final (6),Suécia,,4.31,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Para ambos os times marcarem (3),Sim,,1.60,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Para ambos os times marcarem (3),Não,,2.30,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Chance Dupla (3),Holanda ou Empate,,1.24,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Chance Dupla (3),Holanda ou Suécia,,1.28,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Chance Dupla (3),Suécia ou Empate,,1.96,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),+0.5,+0.5,1.04,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),+1.5,+1.5,1.20,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),+2.5,+2.5,1.64,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),+3.5,+3.5,2.53,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),+4.5,+4.5,4.55,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),+5.5,+5.5,8.59,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),-0.5,-0.5,13.16,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),-1.5,-1.5,4.83,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),-2.5,-2.5,2.33,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),-3.5,-3.5,1.55,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),-4.5,-4.5,1.22,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Gols - Mais/Menos (3),-5.5,-5.5,1.08,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,+0.5,2.01,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,-0.5,3.98,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,-1.0,2.33,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,-1.5,2.93,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,-2.0,4.78,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,+1.0,1.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,+1.5,1.39,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Handicap Asiático (3),Holanda / Suécia,+2.0,1.18,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Empate anula aposta (3),"Holanda, empate anula",,1.37,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Empate anula aposta (3),"Suécia, empate anula",,3.14,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Principais e Ambos times marcam (3),Holanda e Ambas,,3.19,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Principais e Ambos times marcam (3),Emp. e Ambas,,4.43,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Principais e Ambos times marcam (3),Suécia e Ambas,,6.90,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Principais e Ambos times marcam (3),Holanda e N ambas,,3.44,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Principais e Ambos times marcam (3),Emp. e N ambas,,16.09,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Principais e Ambos times marcam (3),Suécia e N ambas,,8.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Holanda | Holanda,,2.57,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Holanda | Emp,,13.84,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Holanda | Suécia,,40.10,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Suécia | Suécia,,7.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Suécia | Emp,,15.13,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Suécia | Holanda,,23.26,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Emp | Suécia,,9.80,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Emp | Emp,,6.04,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,1º Tempo | Tempo Regular (3),Emp | Holanda,,5.14,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (3),Holanda | Holanda,,1.98,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (3),Holanda | Emp,,8.33,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (3),Holanda | Suécia,,20.00,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (3),Suécia | Emp,,8.33,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (3),Suécia | Suécia,,4.62,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (3),Suécia | Holanda,,9.79,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que marca o 1º gol e resultado final (3),Sem gol,,15.34,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),+7.5,+7.5,1.28,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),+8.5,+8.5,1.49,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),+9.5,+9.5,1.80,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),+10.5,+10.5,2.25,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),+11.5,+11.5,2.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),-7.5,-7.5,2.78,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),-8.5,-8.5,2.13,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),-9.5,-9.5,1.71,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),-10.5,-10.5,1.44,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Escanteios - Mais/Menos (3),-11.5,-11.5,1.27,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que vai marcar o 1º Gol (3),Holanda,,1.58,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que vai marcar o 1º Gol (3),Sem Gols,,15.94,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Time que vai marcar o 1º Gol (3),Suécia,,2.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Último time a marcar (3),Holanda,,1.56,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Último time a marcar (3),Sem gol,,15.39,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Último time a marcar (3),Suécia,,2.41,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Tempo com mais gols (3),1º Tempo,,2.92,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Tempo com mais gols (3),Empate,,3.53,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Tempo com mais gols (3),2º Tempo,,2.02,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (3),0 Gol,0 Gol,15.44,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (3),1 Gol,1 Gol,6.18,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (3),2 Gols,2 Gols,3.79,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (3),3 Gols,3 Gols,3.91,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (3),4 Gols,4 Gols,4.74,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (3),5 Gols,5 Gols,7.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Total de Gols (3),6 ou mais gols,,8.66,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória (3),Holanda / Suécia,1 gol,6.25,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória (3),Holanda / Suécia,2 gols,13.87,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória (3),3 ou mais gols,,30.86,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória - Outras opções (3),Empate,,3.47,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória - Outras opções (3),Sem gols,,,1
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Margem de Vitória - Outras opções (3),Empate com gols,,,1
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),1 X 0,,8.66,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),2 X 0,,8.94,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),2 X 1,,7.66,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),3 X 0,,13.67,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),3 X 1,,11.70,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),3 X 2,,19.72,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),4 X 0,,27.91,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),4 X 1,,23.83,0
2026-06-20T14:52:02Z,lottu,20/06/2026,14:00,Holanda x Suécia,Holanda,Suécia,Placar certo (3),4 X 2,,40.40,0
